Favorite_Subject,Math,Address,Hackathons / App development projects,English,Average_Score,Programming / coding clubs,Physics,Age_Group,Business,Chemistry,Building miniatures / models,Aptitude,ICT,Model building recognition,Other (please specify),Chosen_University,Debate / Public Speaking,Study_Country,Family_Lifestyle_Encoded,Bio,Personality_Trait,English_Proficiency,Programming / Coding award,IELTS_Score,DIY projects,Study_Habit,Parents_Education_Encoded,"Volunteering at hospitals, clinics, or NGOs",Gender,Career_Interest
3.1190503950408375,70.71955298677418,56.67580826190558,1.0116756156003177,65.16088901650346,78.21273604852726,0.9828636695943266,91.85907295775077,0.9529736066530735,78.67418787508076,75.91258593910571,0.01299488211327274,2.0343118637711184,75.06870963101817,0.010208030349763902,0.033567542897487535,58.21929515910858,0.0,0.0,2.0413939374808936,73.67340235508925,12.512822974627703,2.0091052070600095,0.9526776813418935,0.0,0.9703735887691821,0.8671379919233192,0.9452530921893683,0.0,0.0,1
2.69724112015224,57.80760829177434,45.69361464070538,0.03306137781813699,70.46651598934214,70.8276043673723,0.9622454351587032,59.65912116565973,0.9841467436374254,75.24340152840034,82.00021910804291,1.0092046118607896,2.119635533329668,85.165622582388,0.00663776706780207,0.0,8.468678129372602,0.12499863801960953,2.394697530101074,2.044228293094452,82.23316221021915,12.829949625842548,1.9802461968629304,0.0034468981820743928,0.0,1.0472571778017365,0.1868757248315229,0.9885127662668856,0.04305945933787393,0.9391690931894848,1
1.9669434961742036,67.77616332422478,46.666955286114145,1.016577211975877,80.25123938549007,75.41911039124487,1.0083280252037579,79.68171203727047,1.020822659053146,1.808435676087833,1.358692432787333,0.023584637600166918,1.99344413138256,77.75765983692114,0.0,0.0,51.45290233438897,0.08535983200370614,4.7298996319704605,1.9172403913891831,0.8573391121560119,12.717508953779358,2.0949323748830286,0.0,0.0,0.03881351773279453,2.990871100928592,1.012299802538835,0.0,0.0,1
5.254849470648902,88.13032038440964,6.8578520422009595,0.02903395703071116,94.72663095589155,89.73017190832336,0.04995575652477713,0.0,1.0334230497797345,0.0,1.9504645533136746,0.0167408390998511,2.998192730405377,85.68248147706404,0.0,1.0848973046698722,99.45916584904323,0.958064774417765,9.23874020776755,0.9698041767958862,6.783703517947793,10.563589229595653,2.082713057904784,0.0368735778148661,0.0,0.0046282041101907674,2.895636584067081,1.0053525474478697,0.027107652337040253,0.0,2
1.0385558017969263,97.87826364026895,48.70681374188623,0.0,97.8950243994846,87.61086376476659,0.0063642356184798275,81.49609118522262,0.9554402722290647,3.9153028424282907,85.30248009792842,0.0,3.0276219210734503,0.0,0.0,1.0205391451104793,37.62942255829044,0.004381609369752742,4.498843182869218,1.998524261388077,87.00836017490647,8.904077295286525,0.03531548639868141,0.01510724934436015,1.0069316380125053,0.0009320155481722256,2.018046351127042,1.0335274641600913,1.0308252502842217,0.05643203009240346,2
2.689067349673675,100.89165169226608,31.896156234402522,1.0416066007413156,49.93586647876239,83.46657213532076,0.9936053820403535,87.56701531272469,0.0,0.0,0.0,0.01967271400927525,2.0283237630917785,87.69084783148703,0.0,0.9839196280075164,51.828194057404815,0.007045824888736622,4.196151785557914,1.028406326893354,3.627558496663611,10.408005034166443,1.984631573138642,0.0,0.14980213162149167,0.050242203323758255,2.980761679605288,1.0077624844874604,0.029732188818883572,0.9551220476219136,1
3.812083876443897,70.95911918788481,48.43511728068846,0.0019295170645532173,60.74049990428681,67.32527334923012,0.02403168745705046,72.8173668812241,0.9783043019506136,0.0,4.226888219511473,0.0036262532269599195,2.885645798667532,0.0,0.0,1.018356241199906,100.16026129480352,0.013045149723326927,6.502397880043268,1.0363028359471194,4.334545021644319,13.20573829723074,2.030381833450069,0.011970668290333417,0.6904787647929523,0.009329045527638812,2.6997057114467857,1.0133655282416392,0.0,1.0561725526567227,3
0.010933337570497526,43.22620755390837,46.512744709654044,0.0,36.62604051783043,57.14926861570401,0.9782831124450043,77.7251899478272,0.940396431606147,54.78499717484379,60.100001476441314,0.030988418707150137,1.9705384366124894,75.01848061398812,0.0,0.0212479873803767,8.000601994205171,0.0,10.125069231573846,0.0,59.928483239429504,8.187855161634033,2.1261687235027393,0.0,0.9098434936044476,0.0016912860262049616,0.8227857551158243,1.0025189756875892,0.0,0.0,1
3.985400043224109,89.99425504548122,53.12279352438044,0.0,89.57237016381151,89.51596203348103,0.03885340287307059,0.3965807337449185,0.01945127298659204,4.569472376117255,6.749711362420586,0.0,1.9613544840918178,0.0,0.0,1.0183622603626175,35.893425208969376,0.003494258542428928,3.796217163632947,2.0489064560577304,5.749595171782591,8.988757067284668,2.0005373925007457,0.020712302673903355,0.0,0.9691263930793208,2.9732515934736345,1.0008911946986834,0.0,0.054660690917717414,2
3.0142579073803075,98.18766102131792,23.477785458609773,0.0,90.20803503658884,90.83371356303859,0.0,100.14007600484102,1.0516144881536504,0.0,0.0,0.0,3.0234569566950396,85.6872733002646,0.0,0.04127782627017156,62.03597060035159,0.9823523615775626,21.286198285480385,1.0123511149610254,0.0,7.941361875828693,1.9526791394846341,0.0,0.3635829693216795,0.05432922888623215,1.0909127897365383,1.0045290935877405,0.02383753599486012,0.0,1
3.9772276257429073,99.54984125022847,54.35261928055052,0.0,70.30955546481127,92.53694944769293,0.0038215208898987863,96.71205675979719,0.949138476631058,89.01663290121735,83.94929204859014,0.0,1.9254242878537162,94.85461465206043,0.0,1.034114163349348,98.23223483359868,0.020970582303945336,0.0,0.9554752294983853,100.86112144511678,5.744848597941502,1.9197173905777885,0.019803881713628863,1.1566598138285897,0.00046123998521034365,1.1372067155186403,0.0,0.0,0.128064578275693,0
4.333987846332026,91.31167959428389,25.804457667283053,0.0,78.9321299835449,81.4395100476486,0.028475790167868244,79.08829101963333,1.975076494236679,86.51479359984165,87.49907148571272,0.026317220951296506,1.1533513329067275,0.0,0.0198587124137751,0.05179979077639699,73.69452789866058,1.0161534783201915,4.662263677499153,1.106794693772842,77.15350660272718,12.48343283484939,0.0,0.0,6.676091064013915,0.013730703279159958,3.8787719534656895,1.0789289827787925,0.015198306143554602,0.9859029696924727,1
3.09276345717176,95.56303617235389,38.88846410755741,0.0,79.51950773464169,83.52788767630149,0.0,63.58989756776672,1.9434047319230126,98.43243027366132,76.09715697114875,0.0070860115200939554,3.037169402356238,80.27220780076895,0.025108034824120745,0.06783799668770736,38.75326428113214,0.0470427897289801,0.2531232515595528,2.013989758145962,92.20486866842678,12.342121381101794,0.0,0.008225267261276733,8.887167845617352,0.9052908616198322,1.8534660649193002,1.0160818442540402,1.015753117151287,1.0327898025872644,2
2.2422620150686514,89.13456481605779,56.04106598544931,0.0022632766576608345,92.04440017851014,78.91505017766292,0.0,71.9998689727769,0.001102940452312896,69.91401952989823,75.68560134539624,0.9704739819335029,0.8768259225890929,69.49552942031278,0.9919399402341853,0.007107276275328256,100.24327090399647,0.0,17.81005696993329,0.9284393946228324,86.28710507470304,13.091712758977703,1.0859097406456422,0.0,0.7192270879370716,0.0,0.0,0.021373972283678655,0.017614323574787007,0.0,3
3.923791721253919,73.9224439364524,11.772448645912872,0.005849968410343281,68.41496132274226,67.97129161734304,0.9851773382298423,63.979052711956996,0.9905357503269239,65.51941318389973,56.22446742304353,0.0005983733048395888,2.002710942884542,73.78875471205893,0.027161226669684083,0.03534626747982534,96.16877066828458,0.02977728592747297,17.22817126561236,1.995589753197136,70.48619335807396,8.638440302205588,1.8071226119270003,0.0,0.0,0.0,1.0519094714522255,0.9653451340767063,0.0,0.9745125449101054,0
5.038450970816554,78.0270049338652,1.3925468437965474,0.01077198123349747,60.274041710758844,59.51972771463822,0.0,43.47195567923583,1.0607188662834102,56.09518654188631,51.179646137535364,1.0319066233119647,0.9882706646404795,46.95164261947734,0.9652259201069274,0.06234132433742112,11.15930087170733,0.0767347370597865,0.8844066069353237,2.034313266627131,76.84968128687703,12.469679927927777,2.001103993060566,0.0,39.91133519322905,0.0,0.8842865781918839,1.0188526049461037,0.0,0.9914185598469446,3
1.0810351621240575,55.23211012337003,24.048023637516845,0.003968528698861278,64.88156169181353,60.61332268513019,0.0,43.92804600192959,1.0393436769707043,69.44605417904998,77.46092454394602,0.0,1.0477676698265268,30.174532959310024,0.01112571642516629,0.0,9.36084743999207,0.022846597648697734,3.799008401865769,1.0031964736330123,90.84305493846065,9.503313797776121,0.8299591247500444,0.02085154881024222,0.0,0.04589287006813554,0.0013883772193144894,0.07025414973054761,0.0,0.0,1
2.0352823714128547,63.0657336982636,24.630615350465824,0.016132882118090504,68.09800843159661,64.12671801373801,0.0,53.436658805813146,1.0159993493521922,101.29602554526657,52.32643134204574,0.0,2.9962623520337566,54.588439477346256,0.030246479368946984,0.04082173447080529,32.28723360213958,0.0,13.92497750647314,1.9251721972916203,60.90459839410215,9.024929487034141,2.041613084534158,0.0,0.8388549459572726,0.9967445986935753,0.0,0.019762781551766254,0.9803305730177121,0.0787350197339443,0
2.590936827395238,91.91474126614175,53.0346435183844,0.0,84.22235529828332,82.06500440139246,1.0143392750477542,87.65888454760268,1.0667509586665456,64.54539140971006,89.94316169765034,0.01034575186472143,1.9920299210662586,66.18876675130015,0.01025727443166043,0.0,105.68861095604694,0.0,6.131655303878001,0.8429836775552151,83.44838744114861,0.08894365127427516,2.0715649487754475,0.9932147343875121,0.10041422374571693,0.0,1.071338605423716,1.0577824040074906,0.0343001280550063,0.04712424933361015,1
5.809430599583922,66.81647471503429,25.38582662991863,0.02724580325123077,74.70288967406536,76.05947394805918,0.0,66.98585098763205,1.0051818736941929,85.84724802293867,69.05757135549592,0.0,1.8522051281956224,77.19882587293537,0.0,0.0,9.179387780969453,0.0,4.733992716841573,2.0558431355668376,83.04391041992939,5.817673247481585,2.075932264338324,0.0,0.0,0.0,1.1480232993859336,0.998695322059225,0.9439092491944194,0.0,2
2.9974166145427827,78.23822277864423,52.856228849248275,0.0062701278558708945,79.66869686005398,84.99158693325167,0.0,88.85416401068278,2.019971578002319,81.97305340334219,89.87788236440372,0.00031121425234552694,1.9621063883639018,88.79921431097245,0.0,1.0564385050293377,94.03842512117038,1.0735898236930523,5.205498389664848,1.038843496783418,87.67044302504169,0.0,2.1387614568540916,1.0119735181152913,0.0,0.0022282284052244973,0.0,0.9078007210387977,0.0047490025862029816,1.0796277504786154,1
3.645963638520618,75.62728456838508,26.268294915802297,0.0017356011524693696,62.7543923087964,69.17234228237899,0.0,69.6237282985436,2.027662212098855,57.121002923531734,70.07390609158128,0.0,1.0510979596818397,66.77737186008181,0.0,1.034985171923725,98.04127588800235,0.020295665261606324,5.121412469317302,1.9743840225340565,70.92515086244757,8.97218822943059,2.0984800126078005,0.019721551013902668,1.6895785281209297,0.0,0.9544359748114415,0.0,0.0,0.0,0
6.051172196122013,59.304961005132654,23.227482785152063,0.0026221034799698063,70.51146084918489,64.01625230686709,0.0011685023943438348,72.89588238761245,0.8946493360070675,75.61975341839181,54.90677061394787,0.0,1.894449794472721,66.10809148206681,0.0012043870271565235,1.0205564062931365,42.20451034121981,1.0190259475074248,13.519766130315562,2.053430366438835,49.45974355960997,2.1629624340722153,0.03367358425395632,0.04564030629387676,0.0,0.0,0.0,0.03720778144883018,0.024331749525466937,0.9359129386349911,3
0.025153613783910123,79.74400284520092,40.70384366750159,0.0,69.71947378868802,73.20007677818101,0.0,66.02040536685878,2.0186700025988347,97.14317416380344,57.846264608204876,1.033421509518051,1.9920608093235548,80.50226589271558,0.0,1.0497222678412548,13.765574167308479,0.9811141754247177,4.775884797566073,0.9483735466854217,52.73783964624239,2.5097483502532887,2.07413637363655,0.0,5.161323817497044,0.03690938279034698,3.139021878787859,1.016214998727621,0.018202557856918215,1.042044917148458,0
0.0,79.74958504597672,11.669682406346496,0.00350156304901278,67.46632802662661,71.88708123711342,0.0,75.41180719157704,0.9504885183586205,81.30656909164509,51.0298427214826,0.0,1.9915412226084845,72.42808668359675,0.0,0.0,86.81544698476064,0.027647240079881022,18.400116974367094,0.08545733509352754,64.12799509481712,0.0,2.0116534122237386,0.0,0.5269248331165768,0.0,1.0333617618432946,0.9911601931471906,1.046334137414699,0.9787803823696342,0
1.8313167780725401,88.15678817443735,11.640696932114885,0.0,92.86930018369225,70.72193986378336,0.0,87.59526166599758,0.0,48.45650720528382,45.81396260371382,0.0,2.053346952894638,87.44133843915324,0.0,0.03521291747544426,89.79060724922628,0.0407790923033665,23.68076462525012,1.9404022192837536,41.4692673546665,10.607417368239446,0.0,0.007208191873792888,0.0,0.9901384425513877,2.9790497786401837,1.0100783369876725,0.012096317235721807,0.9688611233630607,1
4.673801502844003,82.37301103462556,10.681226838727087,0.0,86.12829199860963,72.85812172718254,0.08306896150850028,80.13713731114852,1.0390011365065615,68.84019064515734,0.748233654720403,0.0,3.1291868799448403,44.9996775992198,0.011574728896487628,0.0,82.16016301313226,0.9748992337867514,23.111834213238698,0.9967954693688376,0.0,8.802550733693513,2.0226775514316637,0.009870548559390416,0.20296866010139056,0.0,0.0,0.9813857637709169,0.0,1.0414842966794804,3
5.965264862182178,90.8058803852651,25.45102201537238,0.0,53.985421706248104,79.72699565598886,0.03401258293651017,71.54465555557526,1.0224106365010803,96.49182016259627,84.08591474408742,0.004575803254911794,1.982320120492837,97.4123186451774,0.0,0.0672963485061138,34.07252118376658,1.0874423262076032,5.754892169237091,1.018788088383353,63.12479592947779,12.058726049924532,0.04061217314063449,0.028680940475184723,0.0,0.0,1.9756075009911538,1.0576063931225457,0.9800539287089405,0.033891022553405405,3
4.254729464537098,81.01014121170164,0.8303175398877676,0.018122086481748102,68.82098666780527,62.61924214646014,0.003303151274347995,64.93073138754035,0.9285781211352366,33.51365367723128,45.17252652976607,0.9847346209095545,1.017264547685872,49.35947550625068,0.9806829501810386,0.0,32.85529084473056,0.006030899353696595,0.8265281095919217,1.0113056342004343,74.03892681729435,8.240063672407617,2.103424233269672,0.03351877294620058,0.0,0.0,0.9566241133399037,1.0173407794684879,0.0,1.0462256722516563,3
5.884179486814416,59.80909814886734,51.99363990033631,0.0,67.1569985069082,62.454047584255925,0.08087845885215407,55.58049085340351,2.0237938123776393,0.0,67.50047509237135,0.0,1.9607473902649748,3.7663589386749394,1.0016756135712062,0.08326300026580054,93.70843367540117,0.0,4.870155380749055,1.1109392546438501,37.5633136172329,1.6557857285397788,0.9779898902944696,0.0046837391760743636,1.1722273425094671,0.0,3.088275948116281,0.0,1.0405428107708303,1.0373129323017294,3
0.0,77.25726344330111,12.940110692525064,0.0,90.98493004750466,73.72660757323673,0.004468269810390957,72.07032206000636,0.007949493551823828,98.49644635359337,0.0,0.11904281928579967,1.7557224943743261,38.459703778016284,0.02812252478256695,0.0758605813438791,98.28264471532371,0.07640962897630738,17.54512202896506,2.067197445636968,0.8137275347857732,10.50937257484348,0.0,0.022515544133344674,0.0,0.017015250887371287,0.7406790140849693,0.9896517785275512,0.0,1.0310596684829476,0
2.139897810640604,98.07706413266581,37.79190874519511,0.013514091470678476,100.20944935316332,99.10841339823033,0.003841525108779506,95.8447603787297,0.9694324097303155,100.20255431288916,93.5549908547032,0.034407575956251685,2.09711685238487,94.31859650896821,0.0,0.04288082769333177,98.80195852616248,0.0,6.633370171192222,0.9954056677666104,97.57082575148169,9.277400336615097,0.0,0.012487234118132661,0.0,0.9555117930845014,2.0679005081663817,0.04665394918052797,0.008942457049832151,0.01040358443777409,0
5.973373942473141,82.37160099070138,47.818932914879746,0.0,73.85934967355448,77.20375561283831,0.970705833226889,72.13336516908257,0.982356189412293,80.85906323803675,65.7271887416495,0.03300746595997156,0.9913568850992026,95.46926575805867,0.01526005964852745,0.01641555674199899,60.22150089414908,0.0014975053490857409,17.54850908333398,1.131930213257743,74.13350203242982,2.982189632791516,0.0,1.0493989172384177,1.0673532056860564,0.0,1.2745462480458394,1.0188433236833385,0.9498009405298552,1.020118626968817,1
4.935050886088107,67.65296461692488,13.910369631752005,0.0,86.94664583606003,67.22282144785112,0.0,70.59966039310666,0.9469562306092388,77.59456848994019,4.263448027253713,0.0,2.1247977247717564,44.897422532403255,0.004988405355042517,1.0432210835951743,106.15225099560838,0.9989953996085708,6.961882767727617,0.9807895602028759,0.0,10.810224578880009,0.0,0.0,0.7264032305386453,0.0,0.0,1.03519719246487,0.0,0.9738440239318523,1
5.922528599469368,99.2898408660719,21.831129088510565,0.0062241233350637925,80.5521891950597,85.20608982619667,0.027633335802159903,80.80592744709098,0.9820120043801082,96.17033158861072,91.69188358767161,0.0,2.9791183237583865,63.73040518800638,0.0,0.021474529730058662,88.8234000806512,0.01290107573520094,0.0,0.9682216622369835,79.62614994486573,5.334282241415725,2.0889526127518696,0.0,8.332242410980488,0.040829941015893004,2.041938563312773,0.9708502707508059,0.9304477562247513,0.0,2
